2026-03-10 14:47 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:35.9 Max:43.5] | RAM_USAGE [Min:24.3 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.1]
2026-03-10 14:48 - CPU_TEMP [Min:40.2 Max:42.5] | CPU_USAGE [Min:35.8 Max:42.7] | RAM_USAGE [Min:24.5 Max:28.2] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:49 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.2 Max:48.9] | RAM_USAGE [Min:24.6 Max:27.2] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 14:50 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.0 Max:44.6] | RAM_USAGE [Min:24.6 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:51 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:37.1 Max:45.4] | RAM_USAGE [Min:24.6 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:52 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:35.7 Max:47.9] | RAM_USAGE [Min:24.7 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:53 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.5 Max:48.3] | RAM_USAGE [Min:24.5 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 14:54 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.8 Max:43.2] | RAM_USAGE [Min:24.4 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:55 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.3 Max:48.8] | RAM_USAGE [Min:24.5 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 14:56 - CPU_TEMP [Min:40.2 Max:43.5] | CPU_USAGE [Min:36.9 Max:45.1] | RAM_USAGE [Min:24.5 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 14:57 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.8 Max:44.0] | RAM_USAGE [Min:24.4 Max:27.0] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 14:58 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.2 Max:50.2] | RAM_USAGE [Min:24.6 Max:26.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:17.7 Max:20.0]
2026-03-10 14:59 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:36.3 Max:45.6] | RAM_USAGE [Min:24.5 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 15:00 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.5 Max:42.6] | RAM_USAGE [Min:24.3 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 15:01 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.0 Max:44.9] | RAM_USAGE [Min:24.5 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:02 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.5 Max:46.7] | RAM_USAGE [Min:24.5 Max:26.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 15:03 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.2 Max:44.0] | RAM_USAGE [Min:24.5 Max:28.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:04 - CPU_TEMP [Min:40.2 Max:43.0] | CPU_USAGE [Min:36.6 Max:44.4] | RAM_USAGE [Min:24.4 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:05 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:36.9 Max:44.7] | RAM_USAGE [Min:24.6 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:06 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.9 Max:43.6] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:07 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.5 Max:47.4] | RAM_USAGE [Min:24.3 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 15:08 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:36.7 Max:47.0] | RAM_USAGE [Min:24.5 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.9 Max:20.0]
2026-03-10 15:09 - CPU_TEMP [Min:40.2 Max:43.5] | CPU_USAGE [Min:36.4 Max:44.4] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 15:10 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.5 Max:46.1] | RAM_USAGE [Min:24.3 Max:27.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 15:11 - CPU_TEMP [Min:40.2 Max:43.5] | CPU_USAGE [Min:36.5 Max:50.9] | RAM_USAGE [Min:24.6 Max:29.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:12 - CPU_TEMP [Min:40.2 Max:43.5] | CPU_USAGE [Min:36.9 Max:43.4] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.6 Max:20.1]
2026-03-10 15:13 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:37.2 Max:43.5] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:14 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.4 Max:43.9] | RAM_USAGE [Min:24.7 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:15 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.2 Max:43.9] | RAM_USAGE [Min:24.7 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:16 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.8 Max:48.4] | RAM_USAGE [Min:24.6 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 15:17 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.8 Max:48.0] | RAM_USAGE [Min:24.6 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:18 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.2 Max:43.7] | RAM_USAGE [Min:24.5 Max:28.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 15:19 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:37.0 Max:49.5] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 15:20 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.6 Max:44.0] | RAM_USAGE [Min:24.6 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 15:21 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:37.1 Max:43.3] | RAM_USAGE [Min:24.5 Max:27.0] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:22 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.2 Max:48.5] | RAM_USAGE [Min:24.6 Max:27.4] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:23 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.7 Max:45.9] | RAM_USAGE [Min:24.5 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:24 - CPU_TEMP [Min:40.2 Max:44.1] | CPU_USAGE [Min:36.5 Max:43.7] | RAM_USAGE [Min:24.4 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.8 Max:19.9]
2026-03-10 15:25 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.3 Max:48.1] | RAM_USAGE [Min:24.5 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 15:26 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.8 Max:46.0] | RAM_USAGE [Min:24.6 Max:29.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.4]
2026-03-10 15:27 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.4 Max:44.0] | RAM_USAGE [Min:24.5 Max:27.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.6 Max:20.1]
2026-03-10 15:28 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:36.7 Max:45.3] | RAM_USAGE [Min:24.7 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 15:29 - CPU_TEMP [Min:40.8 Max:44.6] | CPU_USAGE [Min:36.9 Max:47.4] | RAM_USAGE [Min:24.7 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.1]
2026-03-10 15:30 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.6 Max:43.3] | RAM_USAGE [Min:24.6 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:31 - CPU_TEMP [Min:40.8 Max:43.5] | CPU_USAGE [Min:37.1 Max:50.3] | RAM_USAGE [Min:24.6 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 15:32 - CPU_TEMP [Min:40.8 Max:43.0] | CPU_USAGE [Min:36.8 Max:45.3] | RAM_USAGE [Min:24.7 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:33 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.9 Max:43.4] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:34 - CPU_TEMP [Min:40.8 Max:44.1] | CPU_USAGE [Min:36.9 Max:43.4] | RAM_USAGE [Min:24.4 Max:28.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:35 - CPU_TEMP [Min:41.9 Max:45.2] | CPU_USAGE [Min:36.9 Max:48.6] | RAM_USAGE [Min:24.6 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-10 15:36 - CPU_TEMP [Min:42.5 Max:45.2] | CPU_USAGE [Min:37.0 Max:43.2] | RAM_USAGE [Min:24.4 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:37 - CPU_TEMP [Min:42.5 Max:46.3] | CPU_USAGE [Min:37.1 Max:43.9] | RAM_USAGE [Min:24.6 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.0 Max:19.9]
2026-03-10 15:38 - CPU_TEMP [Min:43.5 Max:46.9] | CPU_USAGE [Min:36.4 Max:47.6] | RAM_USAGE [Min:24.5 Max:28.0] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:39 - CPU_TEMP [Min:44.1 Max:47.4] | CPU_USAGE [Min:37.4 Max:43.5] | RAM_USAGE [Min:24.6 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:40 - CPU_TEMP [Min:44.1 Max:48.5] | CPU_USAGE [Min:36.7 Max:48.9] | RAM_USAGE [Min:24.7 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 15:41 - CPU_TEMP [Min:44.6 Max:48.0] | CPU_USAGE [Min:37.2 Max:44.8] | RAM_USAGE [Min:24.4 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-10 15:42 - CPU_TEMP [Min:45.2 Max:48.5] | CPU_USAGE [Min:37.0 Max:43.5] | RAM_USAGE [Min:24.6 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 15:43 - CPU_TEMP [Min:45.2 Max:48.5] | CPU_USAGE [Min:37.0 Max:51.9] | RAM_USAGE [Min:24.3 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.1]
2026-03-10 15:44 - CPU_TEMP [Min:45.8 Max:49.0] | CPU_USAGE [Min:37.0 Max:44.8] | RAM_USAGE [Min:24.6 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:45 - CPU_TEMP [Min:46.3 Max:49.0] | CPU_USAGE [Min:37.1 Max:43.5] | RAM_USAGE [Min:24.5 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 15:46 - CPU_TEMP [Min:46.3 Max:49.6] | CPU_USAGE [Min:36.7 Max:49.5] | RAM_USAGE [Min:24.4 Max:28.5] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:19.9]
2026-03-10 15:47 - CPU_TEMP [Min:46.9 Max:49.6] | CPU_USAGE [Min:36.8 Max:46.9] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.6] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:48 - CPU_TEMP [Min:46.9 Max:49.6] | CPU_USAGE [Min:37.3 Max:43.5] | RAM_USAGE [Min:24.7 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 15:49 - CPU_TEMP [Min:47.4 Max:50.7] | CPU_USAGE [Min:36.8 Max:44.7] | RAM_USAGE [Min:24.6 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.9 Max:20.0]
2026-03-10 15:50 - CPU_TEMP [Min:47.4 Max:50.1] | CPU_USAGE [Min:36.6 Max:48.6] | RAM_USAGE [Min:24.7 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.0]
2026-03-10 15:51 - CPU_TEMP [Min:48.0 Max:50.7] | CPU_USAGE [Min:37.1 Max:43.2] | RAM_USAGE [Min:24.6 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:52 - CPU_TEMP [Min:48.0 Max:50.1] | CPU_USAGE [Min:37.2 Max:46.5] | RAM_USAGE [Min:24.8 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 15:53 - CPU_TEMP [Min:48.5 Max:51.2] | CPU_USAGE [Min:36.0 Max:47.1] | RAM_USAGE [Min:24.8 Max:29.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.0]
2026-03-10 15:54 - CPU_TEMP [Min:48.5 Max:50.7] | CPU_USAGE [Min:36.5 Max:42.7] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.1]
2026-03-10 15:55 - CPU_TEMP [Min:48.5 Max:51.2] | CPU_USAGE [Min:37.2 Max:49.0] | RAM_USAGE [Min:24.6 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.0]
2026-03-10 15:56 - CPU_TEMP [Min:48.5 Max:51.8] | CPU_USAGE [Min:37.2 Max:51.5] | RAM_USAGE [Min:24.6 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 15:57 - CPU_TEMP [Min:49.0 Max:51.2] | CPU_USAGE [Min:37.6 Max:44.2] | RAM_USAGE [Min:24.8 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:58 - CPU_TEMP [Min:49.6 Max:51.2] | CPU_USAGE [Min:37.2 Max:45.0] | RAM_USAGE [Min:24.6 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 15:59 - CPU_TEMP [Min:49.0 Max:51.2] | CPU_USAGE [Min:36.4 Max:49.0] | RAM_USAGE [Min:24.4 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 16:00 - CPU_TEMP [Min:49.6 Max:52.4] | CPU_USAGE [Min:36.7 Max:43.3] | RAM_USAGE [Min:24.7 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.0]
2026-03-10 16:01 - CPU_TEMP [Min:49.6 Max:51.8] | CPU_USAGE [Min:37.2 Max:44.6] | RAM_USAGE [Min:24.8 Max:28.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 16:02 - CPU_TEMP [Min:49.0 Max:51.8] | CPU_USAGE [Min:37.0 Max:49.4] | RAM_USAGE [Min:24.7 Max:28.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:03 - CPU_TEMP [Min:49.0 Max:51.8] | CPU_USAGE [Min:37.4 Max:43.6] | RAM_USAGE [Min:24.7 Max:27.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:04 - CPU_TEMP [Min:49.6 Max:52.9] | CPU_USAGE [Min:36.5 Max:45.1] | RAM_USAGE [Min:24.7 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.4 Max:20.1]
2026-03-10 16:05 - CPU_TEMP [Min:50.1 Max:52.4] | CPU_USAGE [Min:36.1 Max:46.0] | RAM_USAGE [Min:24.4 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.1]
2026-03-10 16:06 - CPU_TEMP [Min:49.6 Max:52.9] | CPU_USAGE [Min:37.5 Max:44.0] | RAM_USAGE [Min:24.5 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.0]
2026-03-10 16:07 - CPU_TEMP [Min:50.1 Max:52.4] | CPU_USAGE [Min:37.1 Max:47.1] | RAM_USAGE [Min:24.7 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.1]
2026-03-10 16:08 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:37.2 Max:45.2] | RAM_USAGE [Min:24.6 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:09 - CPU_TEMP [Min:50.1 Max:52.9] | CPU_USAGE [Min:36.6 Max:43.8] | RAM_USAGE [Min:24.6 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:10 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:37.2 Max:47.5] | RAM_USAGE [Min:24.8 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 16:11 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:36.0 Max:43.5] | RAM_USAGE [Min:24.6 Max:26.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:12 - CPU_TEMP [Min:50.7 Max:53.5] | CPU_USAGE [Min:36.5 Max:43.8] | RAM_USAGE [Min:24.6 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 16:13 - CPU_TEMP [Min:50.1 Max:54.0] | CPU_USAGE [Min:36.2 Max:48.6] | RAM_USAGE [Min:24.8 Max:28.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 16:14 - CPU_TEMP [Min:50.1 Max:52.9] | CPU_USAGE [Min:37.0 Max:45.5] | RAM_USAGE [Min:24.7 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 16:15 - CPU_TEMP [Min:50.7 Max:53.5] | CPU_USAGE [Min:36.3 Max:42.7] | RAM_USAGE [Min:24.7 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-10 16:16 - CPU_TEMP [Min:51.2 Max:54.0] | CPU_USAGE [Min:36.2 Max:57.9] | RAM_USAGE [Min:24.7 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:17.5 Max:20.3]
2026-03-10 16:17 - CPU_TEMP [Min:50.7 Max:52.9] | CPU_USAGE [Min:35.4 Max:44.1] | RAM_USAGE [Min:24.4 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-10 16:18 - CPU_TEMP [Min:50.7 Max:53.5] | CPU_USAGE [Min:35.5 Max:42.7] | RAM_USAGE [Min:24.5 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:19 - CPU_TEMP [Min:51.2 Max:54.0] | CPU_USAGE [Min:35.6 Max:50.3] | RAM_USAGE [Min:24.6 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.8 Max:20.0]
2026-03-10 16:20 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:35.3 Max:44.8] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:21 - CPU_TEMP [Min:50.7 Max:54.0] | CPU_USAGE [Min:35.0 Max:42.1] | RAM_USAGE [Min:24.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.2]
2026-03-10 16:22 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:35.0 Max:43.8] | RAM_USAGE [Min:24.3 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.6]
2026-03-10 16:23 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:34.9 Max:45.8] | RAM_USAGE [Min:24.5 Max:28.3] | GPU_USAGE [Min:2.7 Max:3.8] | NPU_USAGE [Min:19.0 Max:20.3]
2026-03-10 16:24 - CPU_TEMP [Min:50.1 Max:52.4] | CPU_USAGE [Min:35.1 Max:43.0] | RAM_USAGE [Min:24.5 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.4]
2026-03-10 16:25 - CPU_TEMP [Min:50.1 Max:52.9] | CPU_USAGE [Min:35.9 Max:45.9] | RAM_USAGE [Min:24.5 Max:28.2] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-10 16:26 - CPU_TEMP [Min:50.1 Max:52.9] | CPU_USAGE [Min:35.7 Max:43.1] | RAM_USAGE [Min:24.3 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-10 16:27 - CPU_TEMP [Min:50.1 Max:52.9] | CPU_USAGE [Min:35.7 Max:41.9] | RAM_USAGE [Min:24.5 Max:27.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-10 16:28 - CPU_TEMP [Min:50.1 Max:52.4] | CPU_USAGE [Min:36.1 Max:49.0] | RAM_USAGE [Min:24.5 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.4]
2026-03-10 16:29 - CPU_TEMP [Min:49.6 Max:52.4] | CPU_USAGE [Min:35.7 Max:45.3] | RAM_USAGE [Min:24.5 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-10 16:30 - CPU_TEMP [Min:50.1 Max:53.5] | CPU_USAGE [Min:34.5 Max:42.1] | RAM_USAGE [Min:24.5 Max:27.2] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.4 Max:20.2]
2026-03-10 16:31 - CPU_TEMP [Min:49.0 Max:52.4] | CPU_USAGE [Min:35.2 Max:43.7] | RAM_USAGE [Min:24.5 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.5]
2026-03-10 16:32 - CPU_TEMP [Min:49.6 Max:52.9] | CPU_USAGE [Min:34.8 Max:43.8] | RAM_USAGE [Min:24.5 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.3]
