2026-03-11 00:00 - CPU_TEMP [Min:57.9 Max:60.0] | CPU_USAGE [Min:36.4 Max:51.9] | RAM_USAGE [Min:24.8 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.4]
2026-03-11 01:46 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.3 Max:43.3] | RAM_USAGE [Min:25.0 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.5]
2026-03-11 01:47 - CPU_TEMP [Min:57.9 Max:60.0] | CPU_USAGE [Min:35.9 Max:47.9] | RAM_USAGE [Min:24.9 Max:28.6] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 01:48 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.7 Max:43.1] | RAM_USAGE [Min:24.9 Max:29.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.3]
2026-03-11 01:49 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.9 Max:47.0] | RAM_USAGE [Min:24.8 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.7 Max:20.0]
2026-03-11 01:50 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.6 Max:44.0] | RAM_USAGE [Min:25.0 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.0 Max:20.9]
2026-03-11 01:51 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:35.0 Max:42.3] | RAM_USAGE [Min:24.8 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 01:52 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:35.9 Max:46.4] | RAM_USAGE [Min:25.0 Max:29.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 01:53 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.9 Max:46.5] | RAM_USAGE [Min:25.0 Max:27.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.2]
2026-03-11 01:54 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.1 Max:46.5] | RAM_USAGE [Min:24.7 Max:28.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.1]
2026-03-11 01:55 - CPU_TEMP [Min:57.9 Max:59.5] | CPU_USAGE [Min:36.1 Max:46.6] | RAM_USAGE [Min:24.9 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.2 Max:20.3]
2026-03-11 01:56 - CPU_TEMP [Min:57.9 Max:60.0] | CPU_USAGE [Min:35.9 Max:44.1] | RAM_USAGE [Min:25.1 Max:29.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 01:57 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:35.8 Max:43.5] | RAM_USAGE [Min:25.0 Max:28.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 01:58 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.5 Max:48.2] | RAM_USAGE [Min:24.8 Max:28.2] | GPU_USAGE [Min:2.7 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 01:59 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.8 Max:43.3] | RAM_USAGE [Min:25.0 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.5]
2026-03-11 02:00 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:36.1 Max:43.3] | RAM_USAGE [Min:25.0 Max:29.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.4 Max:20.5]
2026-03-11 02:01 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.8 Max:43.7] | RAM_USAGE [Min:24.8 Max:28.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:02 - CPU_TEMP [Min:57.9 Max:60.0] | CPU_USAGE [Min:34.5 Max:43.9] | RAM_USAGE [Min:24.8 Max:28.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.5]
2026-03-11 02:03 - CPU_TEMP [Min:57.9 Max:59.5] | CPU_USAGE [Min:35.2 Max:47.6] | RAM_USAGE [Min:24.8 Max:28.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:04 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:36.1 Max:46.5] | RAM_USAGE [Min:25.0 Max:27.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.4]
2026-03-11 02:05 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.4 Max:42.5] | RAM_USAGE [Min:24.9 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.6]
2026-03-11 02:06 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.2 Max:43.1] | RAM_USAGE [Min:25.0 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:07 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.1 Max:47.2] | RAM_USAGE [Min:24.8 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:08 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.9 Max:42.9] | RAM_USAGE [Min:25.0 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.6] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:09 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:36.1 Max:46.6] | RAM_USAGE [Min:24.8 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:10 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:36.1 Max:49.2] | RAM_USAGE [Min:25.0 Max:28.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:11 - CPU_TEMP [Min:56.8 Max:60.6] | CPU_USAGE [Min:35.9 Max:42.2] | RAM_USAGE [Min:25.1 Max:29.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:12 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:43.4] | RAM_USAGE [Min:24.9 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 02:13 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.8 Max:49.6] | RAM_USAGE [Min:24.9 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.3 Max:20.8]
2026-03-11 02:14 - CPU_TEMP [Min:57.9 Max:60.6] | CPU_USAGE [Min:35.7 Max:42.7] | RAM_USAGE [Min:25.0 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:15 - CPU_TEMP [Min:57.9 Max:59.5] | CPU_USAGE [Min:34.9 Max:45.5] | RAM_USAGE [Min:25.0 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:16 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.7 Max:45.4] | RAM_USAGE [Min:24.8 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.7]
2026-03-11 02:17 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:35.8 Max:43.2] | RAM_USAGE [Min:25.1 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.9]
2026-03-11 02:18 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.8 Max:48.4] | RAM_USAGE [Min:24.9 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:19 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:46.2] | RAM_USAGE [Min:25.0 Max:29.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.5 Max:20.8]
2026-03-11 02:20 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.1 Max:42.4] | RAM_USAGE [Min:24.9 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-11 02:21 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.8 Max:43.0] | RAM_USAGE [Min:24.9 Max:29.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:22 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.0 Max:45.7] | RAM_USAGE [Min:25.1 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:23 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.3 Max:42.8] | RAM_USAGE [Min:25.0 Max:29.0] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:24 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.0 Max:47.3] | RAM_USAGE [Min:25.2 Max:27.5] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.5 Max:20.3]
2026-03-11 02:25 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:36.2 Max:44.1] | RAM_USAGE [Min:25.0 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:26 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:36.1 Max:42.5] | RAM_USAGE [Min:25.0 Max:28.5] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:27 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:35.5 Max:43.2] | RAM_USAGE [Min:25.1 Max:29.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-11 02:28 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:36.0 Max:49.4] | RAM_USAGE [Min:24.9 Max:28.8] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-11 02:29 - CPU_TEMP [Min:57.3 Max:60.6] | CPU_USAGE [Min:35.9 Max:43.2] | RAM_USAGE [Min:25.1 Max:28.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:30 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.8 Max:45.4] | RAM_USAGE [Min:25.0 Max:28.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:31 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:36.3 Max:43.1] | RAM_USAGE [Min:24.9 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 02:32 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:36.5 Max:41.8] | RAM_USAGE [Min:24.9 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.2]
2026-03-11 02:33 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.1 Max:48.5] | RAM_USAGE [Min:25.0 Max:28.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.2 Max:20.5]
2026-03-11 02:34 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:42.7] | RAM_USAGE [Min:25.1 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:35 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:42.3] | RAM_USAGE [Min:25.1 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.9]
2026-03-11 02:36 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.4 Max:49.8] | RAM_USAGE [Min:25.1 Max:28.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:37 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.9 Max:48.0] | RAM_USAGE [Min:25.0 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:38 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.1 Max:42.6] | RAM_USAGE [Min:24.8 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:39 - CPU_TEMP [Min:57.3 Max:60.0] | CPU_USAGE [Min:35.5 Max:43.9] | RAM_USAGE [Min:24.7 Max:29.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:18.6 Max:20.7]
2026-03-11 02:40 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:46.6] | RAM_USAGE [Min:25.0 Max:28.5] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:41 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.7 Max:43.1] | RAM_USAGE [Min:25.1 Max:28.0] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.8 Max:20.1]
2026-03-11 02:42 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:36.1 Max:46.1] | RAM_USAGE [Min:24.9 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:43 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.3 Max:48.7] | RAM_USAGE [Min:24.9 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.4]
2026-03-11 02:44 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:36.0 Max:42.7] | RAM_USAGE [Min:24.9 Max:28.4] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.2 Max:20.6]
2026-03-11 02:45 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.7 Max:45.3] | RAM_USAGE [Min:25.1 Max:27.7] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:46 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.0 Max:47.4] | RAM_USAGE [Min:25.1 Max:28.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:47 - CPU_TEMP [Min:56.8 Max:60.6] | CPU_USAGE [Min:36.0 Max:42.3] | RAM_USAGE [Min:25.0 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.0]
2026-03-11 02:48 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:48.6] | RAM_USAGE [Min:25.1 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:49 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:43.0] | RAM_USAGE [Min:25.0 Max:28.1] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:18.6 Max:20.1]
2026-03-11 02:50 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:36.0 Max:42.2] | RAM_USAGE [Min:24.8 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:51 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.0 Max:46.4] | RAM_USAGE [Min:25.1 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.2]
2026-03-11 02:52 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.4 Max:46.1] | RAM_USAGE [Min:24.9 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:53 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.7 Max:42.0] | RAM_USAGE [Min:24.9 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.0]
2026-03-11 02:54 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:46.0] | RAM_USAGE [Min:25.2 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.3]
2026-03-11 02:55 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:36.3 Max:43.3] | RAM_USAGE [Min:24.9 Max:27.8] | GPU_USAGE [Min:2.7 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 02:56 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.4 Max:42.0] | RAM_USAGE [Min:25.0 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 02:57 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:46.8] | RAM_USAGE [Min:25.0 Max:27.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:58 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:44.3] | RAM_USAGE [Min:25.1 Max:28.5] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 02:59 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.4 Max:43.0] | RAM_USAGE [Min:25.1 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:00 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:49.5] | RAM_USAGE [Min:25.1 Max:27.7] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:18.3 Max:20.8]
2026-03-11 03:01 - CPU_TEMP [Min:56.8 Max:60.6] | CPU_USAGE [Min:35.8 Max:43.8] | RAM_USAGE [Min:24.9 Max:29.1] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:02 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.0 Max:43.3] | RAM_USAGE [Min:25.2 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 03:03 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.9 Max:44.4] | RAM_USAGE [Min:24.9 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:04 - CPU_TEMP [Min:56.8 Max:60.6] | CPU_USAGE [Min:35.4 Max:47.7] | RAM_USAGE [Min:25.0 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:05 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.3 Max:42.4] | RAM_USAGE [Min:24.9 Max:29.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 03:06 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.7 Max:47.0] | RAM_USAGE [Min:25.1 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:07 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:35.5 Max:43.8] | RAM_USAGE [Min:24.9 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:08 - CPU_TEMP [Min:56.8 Max:60.6] | CPU_USAGE [Min:35.6 Max:42.5] | RAM_USAGE [Min:25.1 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:09 - CPU_TEMP [Min:57.3 Max:59.5] | CPU_USAGE [Min:35.7 Max:45.5] | RAM_USAGE [Min:25.1 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.1]
2026-03-11 03:10 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:50.9] | RAM_USAGE [Min:24.9 Max:28.8] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 03:11 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:42.5] | RAM_USAGE [Min:25.3 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:12 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.3 Max:44.4] | RAM_USAGE [Min:25.3 Max:27.6] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:13 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.2 Max:43.9] | RAM_USAGE [Min:25.1 Max:27.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.6]
2026-03-11 03:14 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.9 Max:42.2] | RAM_USAGE [Min:25.1 Max:28.4] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.1 Max:20.4]
2026-03-11 03:15 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.7 Max:46.8] | RAM_USAGE [Min:25.1 Max:27.8] | GPU_USAGE [Min:2.0 Max:3.8] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 03:16 - CPU_TEMP [Min:56.8 Max:60.0] | CPU_USAGE [Min:35.5 Max:44.3] | RAM_USAGE [Min:24.9 Max:28.8] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.8]
2026-03-11 03:17 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:36.4 Max:42.1] | RAM_USAGE [Min:24.9 Max:27.3] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.7]
2026-03-11 03:18 - CPU_TEMP [Min:56.2 Max:59.0] | CPU_USAGE [Min:34.5 Max:44.5] | RAM_USAGE [Min:25.0 Max:28.4] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:19 - CPU_TEMP [Min:56.2 Max:59.0] | CPU_USAGE [Min:35.7 Max:47.4] | RAM_USAGE [Min:25.1 Max:27.9] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.4 Max:20.8]
2026-03-11 03:20 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:42.6] | RAM_USAGE [Min:25.1 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.6 Max:20.9]
2026-03-11 03:21 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:46.2] | RAM_USAGE [Min:25.0 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.5 Max:20.9]
2026-03-11 03:22 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:35.8 Max:43.4] | RAM_USAGE [Min:25.1 Max:28.0] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.4 Max:20.3]
2026-03-11 03:23 - CPU_TEMP [Min:56.2 Max:59.0] | CPU_USAGE [Min:35.5 Max:42.3] | RAM_USAGE [Min:24.9 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.5 Max:20.1]
2026-03-11 03:24 - CPU_TEMP [Min:56.2 Max:59.5] | CPU_USAGE [Min:36.1 Max:46.2] | RAM_USAGE [Min:25.0 Max:28.6] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.2 Max:20.3]
2026-03-11 03:25 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.8 Max:46.5] | RAM_USAGE [Min:25.0 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:26 - CPU_TEMP [Min:56.2 Max:59.0] | CPU_USAGE [Min:36.3 Max:42.6] | RAM_USAGE [Min:24.9 Max:28.2] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:27 - CPU_TEMP [Min:56.2 Max:59.5] | CPU_USAGE [Min:36.0 Max:48.8] | RAM_USAGE [Min:25.0 Max:28.3] | GPU_USAGE [Min:2.0 Max:3.9] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:28 - CPU_TEMP [Min:56.8 Max:59.5] | CPU_USAGE [Min:36.4 Max:42.3] | RAM_USAGE [Min:25.0 Max:28.1] | GPU_USAGE [Min:2.0 Max:4.0] | NPU_USAGE [Min:19.0 Max:20.8]
2026-03-11 03:29 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.7 Max:43.4] | RAM_USAGE [Min:25.0 Max:28.2] | GPU_USAGE [Min:2.0 Max:3.6] | NPU_USAGE [Min:19.1 Max:20.8]
2026-03-11 03:30 - CPU_TEMP [Min:56.8 Max:59.0] | CPU_USAGE [Min:35.6 Max:48.0] | RAM_USAGE [Min:25.1 Max:28.9] | GPU_USAGE [Min:2.0 Max:3.7] | NPU_USAGE [Min:19.2 Max:20.8]
